0,0.2838973097168291
1,0.2780974970292523
2,0.27387087932526843
3,0.27087691051274493
4,0.2687992842165289
5,0.2673777472564633
6,0.2664137159707101
7,0.26576289525150193
8,0.2653237704737382
9,0.2650264471207502
10,0.2648234949288105
11,0.26468304432027995
12,0.2645838276454561
13,0.26451172172530313
14,0.2644573822807395
15,0.26441464519325236
16,0.26437945478873126
17,0.26434914936373427
18,0.26432198669531637
19,0.26429682979973157
20,0.2642729392619912
21,0.26424983623698284
22,0.26422721221861156
23,0.2642048697086065
24,0.26418268327305067
25,0.26416057403384874
26,0.264138493002033
27,0.26411641022180193
28,0.26409430772694764
29,0.2640721749935421
30,0.2640500060230455
31,0.2640277974869922
32,0.26400554756013006
33,0.26398325519776356
34,0.26396091969780844
35,0.2639385404437481
36,0.26391611676119386
37,0.2638936478446555
38,0.2638711327267218
39,0.26384857027201447
40,0.2638259591848463
41,0.26380329802376296
42,0.26378058521885644
43,0.2637578190894622
44,0.2637349978609263
45,0.26371211967979663
46,0.2636891826271855
47,0.26366618473028575
48,0.26364312397214507
49,0.2636199982998664
50,0.2635968056314226
51,0.263573543861276
52,0.26355021086497965
53,0.26352680450292126
54,0.2635033226233504
55,0.2634797630648096
56,0.26345612365807336
57,0.26343240222768294
58,0.2634085965931466
59,0.26338470456987045
60,0.26336072396986565
61,0.2633366526022764
62,0.2633124882737609
63,0.2632882287887537
64,0.2632638719496331
65,0.26323941555681063
66,0.26321485740875894
67,0.26319019530199045
68,0.26316542703099594
69,0.2631405503881528
70,0.2631155631636076
71,0.26309046314514023
72,0.26306524811801213
73,0.2630399158648039
74,0.26301446416524343
75,0.262988890796028
76,0.2629631935306407
77,0.26293737013916474
78,0.2629114183880945
79,0.26288533604014513
80,0.26285912085406105
81,0.26283277058442506
82,0.26280628298146647
83,0.2627796557908691
84,0.2627528867535804
85,0.26272597360562033
86,0.2626989140778909
87,0.2626717058959855
88,0.262644346779999
89,0.26261683444433775
90,0.26258916659752934
91,0.26256134094203276
92,0.2625333551740473
93,0.262505206983322
94,0.2624768940529637
95,0.26244841405924446
96,0.26241976467140776
97,0.26239094355147385
98,0.26236194835404303
99,0.26233277672609756
100,0.26230342630680226
101,0.26227389472730184
102,0.2622441796105173
103,0.2622142785709392
104,0.26218418921441844
105,0.2621539091379539
106,0.2621234359294786
107,0.26209276716764074
108,0.26206190042158317
109,0.2620308332507179
110,0.26199956320449896
111,0.26196808782218955
112,0.26193640463262696
113,0.2619045111539825
114,0.2618724048935182
115,0.26184008334733805
116,0.2618075440001366
117,0.2617747843249422
118,0.2617418017828556
119,0.26170859382278494
120,0.26167515788117496
121,0.2616414913817326
122,0.26160759173514764
123,0.2615734563388077
124,0.26153908257651
125,0.26150446781816694
126,0.2614696094195077
127,0.2614345047217749
128,0.26139915105141553
129,0.2613635457197689
130,0.2613276860227477
131,0.2612915692405161
132,0.2612551926371621
133,0.26121855346036504
134,0.26118164894105966
135,0.2611444762930941
136,0.2611070327128846
137,0.2610693153790652
138,0.26103132145213315
139,0.26099304807409
140,0.2609544923680792
141,0.2609156514380183
142,0.2608765223682288
143,0.26083710222306067
144,0.26079738804651476
145,0.26075737686185985
146,0.2607170656712473
147,0.26067645145532303
148,0.26063553117283433
149,0.26059430176023546
150,0.26055276013128925
151,0.26051090317666675
152,0.2604687277635434
153,0.2604262307351938
154,0.2603834089105825
155,0.26034025908395486
156,0.260296778024424
157,0.26025296247555674
158,0.2602088091549576
159,0.26016431475385204
160,0.2601194759366666
161,0.26007428934060983
162,0.2600287515752506
163,0.25998285922209624
164,0.2599366088341698
165,0.2598899969355863
166,0.25984302002112925
167,0.2597956745558262
168,0.259747956974524
169,0.259699863681465
170,0.25965139104986196
171,0.2596025354214742
